Macalister_Domari_1914,260219,262212,giš ăre ;ăherdṓssăn nimr giš ʕắzărne. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,262212,266878,Nī jắndă kṓnik ílli ḳắră bắkrăn. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,266878,269691,"Mī́ndă ḥálōs Ắbī Ḥasăn, ʔazim kerdă nímrăs. ",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,269691,272410,tī́rdă ḥăssī́ri cálăs-kăpiătă Ắbu Ḥắsăn,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,272410,274565,"wēšlá͡urdă nímrăs ătústă, ",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,274565,277312,wínni ku͡irék cálăs-mănjísmă. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,277312,279345,Ắră min hnṓna.,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,279345,281014,šibră nimr min cálăski winni,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,281014,283141,mīndḗk Ăbu-Ḥắsănăs u tīrdṓsis cálăsmă. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,283141,285551,Ḥre diyḗni cálăsmă. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,285551,288918,"Mī́ndă ḥálōs nimr, dī dīs ibkărwa͡iánki mra. ",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,288918,291594,Ḳáră Ắbū Ḥắsăn nímrăs cálăsmă. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,291594,293984,Ắšte kăjjiḗni āréndi tă-kúnănd cmắriăn. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,293984,296173,Bărdḗni slále. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,296173,297568,Lắherde écălăs. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,297568,299885,Ḡḗbri ătsántă găm. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,299885,302221,Síte cálăstă. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,302221,305273,Délli-kerde cmáriăn cálăsmă. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,305273,307080,Sla͡urdḗndsăn cálăsmă ărătī́yōs; ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
